player_1,player_2,win_percent,wins_of_10000
Alex Smalley,Thorbjorn Olesen,65.0,6502
Alex Smalley,John Parry,58.3,5828
Alex Smalley,Matthieu Pavon,63.3,6333
Alex Smalley,Taylor Pendrith,63.1,6315
Alex Smalley,Marco Penge,51.6,5159
Alex Smalley,Chandler Phillips,52.9,5293
Alex Smalley,J.T. Poston,40.2,4016
Alex Smalley,Aldrich Potgieter,64.9,6492
Alex Smalley,Seamus Power,58.5,5847
Alex Smalley,Andrew Putnam,51.4,5136
Alex Smalley,Aaron Rai,36.3,3633
Alex Smalley,Chad Ramey,72.3,7231
Alex Smalley,Davis Riley,66.8,6678
Alex Smalley,Patrick Rodgers,70.7,7075
Alex Smalley,Kevin Roy,59.1,5914
Alex Smalley,Marcelo Rozo,66.8,6675
Alex Smalley,Adrien Saddier,60.4,6039
Alex Smalley,Gordon Sargent,68.1,6807
Alex Smalley,Adam Schenk,70.2,7018
Alex Smalley,Matti Schmid,65.4,6536
Alex Smalley,Ben Silverman,55.2,5521
Alex Smalley,Webb Simpson,69.5,6948
Alex Smalley,Jordan Smith,42.3,4231
Alex Smalley,Austin Smotherman,64.7,6473
Alex Smalley,Brandt Snedeker,49.3,4928
Alex Smalley,Jordan Spieth,58.4,5841
Alex Smalley,Sam Stevens,62.3,6235
Alex Smalley,Sepp Straka,59.1,5914
Alex Smalley,Kevin Streelman,54.4,5437
Alex Smalley,Jackson Suber,45.5,4550
Alex Smalley,Adam Svensson,63.5,6346
Alex Smalley,Jesper Svensson,61.0,6098
Alex Smalley,Nick Taylor,46.8,4683
Alex Smalley,Sahith Theegala,52.5,5254
Alex Smalley,Justin Thomas,35.3,3531
Alex Smalley,Davis Thompson,45.9,4594
Alex Smalley,Alejandro Tosti,76.3,7627
Alex Smalley,Erik van Rooyen,55.5,5553
Alex Smalley,John VanDerLaan,67.2,6715
Alex Smalley,Karl Vilips,66.3,6631
Alex Smalley,Camilo Villegas,59.5,5953
Alex Smalley,Danny Walker,80.3,8030
Alex Smalley,Matt Wallace,45.7,4567
Alex Smalley,Vince Whaley,70.5,7045
Alex Smalley,Aaron Wise,51.4,5141
Alex Smalley,Dylan Wu,64.4,6440
Alex Smalley,Cameron Young,35.1,3507
Alex Smalley,Kevin Yu,46.2,4617
Jordan Smith,Zach Bauchou,59.4,5936
Jordan Smith,Christiaan Bezuidenhout,50.3,5033
Jordan Smith,Daniel Berger,72.4,7244
Jordan Smith,Zac Blair,46.3,4626
Jordan Smith,Chandler Blanchet,67.1,6713
Jordan Smith,Keegan Bradley,49.1,4915
Jordan Smith,Michael Brennan,57.5,5748
Jordan Smith,Brian Campbell,70.6,7059
Jordan Smith,Rafael Campos,75.9,7590
Jordan Smith,Ricky Castillo,58.5,5851
Jordan Smith,Bud Cauley,44.8,4484
Jordan Smith,Davis Chatfield,58.6,5858
Jordan Smith,Luke Clanton,62.7,6268
Jordan Smith,Eric Cole,54.5,5448
Jordan Smith,Pierceson Coody,69.1,6910
Jordan Smith,Joel Dahmen,56.2,5624
Jordan Smith,Cam Davis,79.7,7972
Jordan Smith,Jason Day,69.2,6919
Jordan Smith,Zecheng Dou,65.9,6589
Jordan Smith,Adrien Dumont de Chassart,69.0,6898
Jordan Smith,Nick Dunlap,74.7,7470
Jordan Smith,Nico Echavarria,56.1,5606
Jordan Smith,Austin Eckroat,63.9,6385
Jordan Smith,Harris English,53.5,5352
Jordan Smith,Tony Finau,67.1,6710
Jordan Smith,Patrick Fishburn,60.2,6022
Jordan Smith,Steven Fisk,70.1,7007
Jordan Smith,Alex Fitzpatrick,42.6,4262
Jordan Smith,Brice Garnett,62.9,6289
Jordan Smith,Ryan Gerard,43.9,4386
Jordan Smith,Doug Ghim,46.9,4690
Jordan Smith,Lucas Glover,60.1,6011
Jordan Smith,Max Greyserman,67.9,6787
Jordan Smith,Ben Griffin,43.5,4348
Jordan Smith,Lanto Griffin,69.0,6901
Jordan Smith,Emiliano Grillo,47.2,4723
Jordan Smith,Harry Hall,70.5,7054
Jordan Smith,Brian Harman,48.4,4840
Jordan Smith,Garrick Higgo,74.2,7416
Jordan Smith,Joe Highsmith,73.3,7331
Jordan Smith,Kensei Hirata,77.8,7779
Jordan Smith,Ryo Hisatsune,55.7,5568
Jordan Smith,Lee Hodges,54.8,5477
Jordan Smith,Rico Hoey,62.2,6224
Jordan Smith,Tom Hoge,62.2,6219
Jordan Smith,Rasmus Hojgaard,70.8,7081
Jordan Smith,Billy Horschel,56.8,5683
Jordan Smith,Beau Hossler,57.9,5794
Jordan Smith,Mark Hubbard,64.2,6425
Jordan Smith,Mackenzie Hughes,57.9,5794
Jordan Smith,Sungjae Im,57.8,5776
Jordan Smith,Stephan Jaeger,71.4,7144
Jordan Smith,Ben James,52.8,5280
Jordan Smith,Takumi Kanaya,64.1,6406
Jordan Smith,Jeffrey Kang,70.0,6997
Jordan Smith,Johnny Keefer,59.1,5908
Jordan Smith,Michael Kim,56.3,5633
Jordan Smith,Tom Kim,41.6,4161
Jordan Smith,Chris Kirk,60.8,6081
Jordan Smith,Patton Kizzire,90.9,9093
Jordan Smith,Brooks Koepka,57.3,5733
Jordan Smith,Ben Kohles,40.2,4015
Jordan Smith,Jackson Koivun,43.3,4330
Jordan Smith,Matt Kuchar,50.6,5059
Jordan Smith,Christo Lamprecht,92.1,9213
Jordan Smith,Hank Lebioda,72.3,7227
Jordan Smith,Haotong Li,75.6,7564
Jordan Smith,David Lipsky,62.0,6200
Jordan Smith,Luke List,65.9,6588
Jordan Smith,Justin Lower,67.7,6772
Jordan Smith,Peter Malnati,79.8,7984
Jordan Smith,Hideki Matsuyama,44.7,4474
Jordan Smith,Denny McCarthy,56.2,5622
Jordan Smith,Matt McCarty,61.7,6171
Jordan Smith,Max McGreevy,56.1,5612
Jordan Smith,Maverick McNealy,55.0,5501
Jordan Smith,Mac Meissner,52.1,5206
Jordan Smith,Keith Mitchell,55.5,5550
Jordan Smith,Taylor Moore,68.0,6800
Jordan Smith,William Mouw,59.4,5939
Jordan Smith,Rasmus Neergaard-Petersen,56.1,5609
Jordan Smith,Alex Noren,57.9,5786
Jordan Smith,Andrew Novak,65.6,6563
Jordan Smith,Pontus Nyholm,74.9,7488
Jordan Smith,Thorbjorn Olesen,71.9,7189
Jordan Smith,John Parry,65.7,6565
Jordan Smith,Matthieu Pavon,70.3,7035
Jordan Smith,Taylor Pendrith,70.2,7018
Jordan Smith,Marco Penge,59.2,5924
Jordan Smith,Chandler Phillips,60.5,6054
Jordan Smith,J.T. Poston,47.8,4780
Jordan Smith,Aldrich Potgieter,71.8,7180
Jordan Smith,Seamus Power,65.8,6583
Jordan Smith,Andrew Putnam,59.0,5902
Jordan Smith,Aaron Rai,43.8,4381
Jordan Smith,Chad Ramey,78.4,7840
Jordan Smith,Davis Riley,73.5,7349
Jordan Smith,Patrick Rodgers,77.0,7703
Jordan Smith,Kevin Roy,66.5,6646
Jordan Smith,Marcelo Rozo,73.5,7347
Jordan Smith,Adrien Saddier,67.6,6763
Jordan Smith,Gordon Sargent,74.7,7465
Jordan Smith,Adam Schenk,76.5,7653
Jordan Smith,Matti Schmid,72.2,7220
Jordan Smith,Ben Silverman,62.7,6273
Jordan Smith,Webb Simpson,75.9,7591
Jordan Smith,Alex Smalley,57.7,5769
Jordan Smith,Austin Smotherman,71.6,7163
Jordan Smith,Brandt Snedeker,57.0,5697
Jordan Smith,Jordan Spieth,65.8,6577
Jordan Smith,Sam Stevens,69.4,6945
Jordan Smith,Sepp Straka,66.5,6646
Jordan Smith,Kevin Streelman,61.9,6193
Jordan Smith,Jackson Suber,53.2,5322
Jordan Smith,Adam Svensson,70.5,7047
Jordan Smith,Jesper Svensson,68.2,6818
Jordan Smith,Nick Taylor,54.6,5456
Jordan Smith,Sahith Theegala,60.2,6017
Jordan Smith,Justin Thomas,42.7,4274
Jordan Smith,Davis Thompson,53.7,5367
Jordan Smith,Alejandro Tosti,81.8,8183
Jordan Smith,Erik van Rooyen,63.0,6305
Jordan Smith,John VanDerLaan,73.8,7382
Jordan Smith,Karl Vilips,73.1,7307
Jordan Smith,Camilo Villegas,66.8,6682
Jordan Smith,Danny Walker,85.2,8522
Jordan Smith,Matt Wallace,53.4,5339
Jordan Smith,Vince Whaley,76.8,7677
Jordan Smith,Aaron Wise,59.1,5907
Jordan Smith,Dylan Wu,71.3,7133
Jordan Smith,Cameron Young,42.5,4248
Jordan Smith,Kevin Yu,53.9,5389
Austin Smotherman,Zach Bauchou,36.9,3688
Austin Smotherman,Christiaan Bezuidenhout,28.7,2865
Austin Smotherman,Daniel Berger,51.0,5096
Austin Smotherman,Zac Blair,25.3,2527
Austin Smotherman,Chandler Blanchet,44.9,4490
Austin Smotherman,Keegan Bradley,27.7,2765
Austin Smotherman,Michael Brennan,35.1,3507
Austin Smotherman,Brian Campbell,48.8,4878
Austin Smotherman,Rafael Campos,55.2,5523
Austin Smotherman,Ricky Castillo,36.1,3606
Austin Smotherman,Bud Cauley,24.1,2415
Austin Smotherman,Davis Chatfield,36.1,3613
Austin Smotherman,Luke Clanton,40.2,4019
Austin Smotherman,Eric Cole,32.3,3230
Austin Smotherman,Pierceson Coody,47.1,4708
Austin Smotherman,Joel Dahmen,33.9,3392
Austin Smotherman,Cam Davis,60.2,6025
Austin Smotherman,Jason Day,47.2,4719
Austin Smotherman,Zecheng Dou,43.5,4355
Austin Smotherman,Adrien Dumont de Chassart,46.9,4694
Austin Smotherman,Nick Dunlap,53.7,5372
Austin Smotherman,Nico Echavarria,33.8,3375
Austin Smotherman,Austin Eckroat,41.4,4140
Austin Smotherman,Harris English,31.4,3144
Austin Smotherman,Tony Finau,44.9,4486
Austin Smotherman,Patrick Fishburn,37.7,3772
Austin Smotherman,Steven Fisk,48.2,4818
Austin Smotherman,Alex Fitzpatrick,22.4,2242
Austin Smotherman,Brice Garnett,40.4,4041
Austin Smotherman,Ryan Gerard,23.4,2338
Austin Smotherman,Doug Ghim,25.8,2580
Austin Smotherman,Lucas Glover,37.6,3761
Austin Smotherman,Max Greyserman,45.7,4571
Austin Smotherman,Ben Griffin,23.1,2309
Austin Smotherman,Lanto Griffin,47.0,4698
Austin Smotherman,Emiliano Grillo,26.1,2607
Austin Smotherman,Harry Hall,48.7,4873
Austin Smotherman,Brian Harman,27.0,2702
Austin Smotherman,Garrick Higgo,53.0,5304
Austin Smotherman,Joe Highsmith,52.0,5200
Austin Smotherman,Kensei Hirata,57.7,5766
Austin Smotherman,Ryo Hisatsune,33.4,3340
Austin Smotherman,Lee Hodges,32.6,3256
Austin Smotherman,Rico Hoey,39.7,3974
Austin Smotherman,Tom Hoge,39.7,3969
Austin Smotherman,Rasmus Hojgaard,49.0,4904
Austin Smotherman,Billy Horschel,34.5,3446
Austin Smotherman,Beau Hossler,35.5,3551
Austin Smotherman,Mark Hubbard,41.8,4181
Austin Smotherman,Mackenzie Hughes,35.5,3551
Austin Smotherman,Sungjae Im,35.3,3534
Austin Smotherman,Stephan Jaeger,49.8,4977
Austin Smotherman,Ben James,30.8,3080
Austin Smotherman,Takumi Kanaya,41.6,4161
Austin Smotherman,Jeffrey Kang,48.1,4807
Austin Smotherman,Johnny Keefer,36.6,3661
Austin Smotherman,Michael Kim,34.0,3400
Austin Smotherman,Tom Kim,21.7,2166
Austin Smotherman,Chris Kirk,38.3,3831
Austin Smotherman,Patton Kizzire,77.8,7777
Austin Smotherman,Brooks Koepka,34.9,3493
Austin Smotherman,Ben Kohles,20.6,2058
Austin Smotherman,Jackson Koivun,22.9,2295
Austin Smotherman,Matt Kuchar,28.9,2887
Austin Smotherman,Christo Lamprecht,80.0,8002
Austin Smotherman,Hank Lebioda,50.8,5076
Austin Smotherman,Haotong Li,54.9,5489
Austin Smotherman,David Lipsky,39.5,3950
Austin Smotherman,Luke List,43.5,4354
Austin Smotherman,Justin Lower,45.5,4554
Austin Smotherman,Peter Malnati,60.4,6042
Austin Smotherman,Hideki Matsuyama,24.1,2407
Austin Smotherman,Denny McCarthy,33.9,3389
Austin Smotherman,Matt McCarty,39.2,3921
Austin Smotherman,Max McGreevy,33.8,3381
Austin Smotherman,Maverick McNealy,32.8,3278
Austin Smotherman,Mac Meissner,30.2,3015
Austin Smotherman,Keith Mitchell,33.2,3323
Austin Smotherman,Taylor Moore,45.9,4586
Austin Smotherman,William Mouw,36.9,3691
Austin Smotherman,Rasmus Neergaard-Petersen,33.8,3377
Austin Smotherman,Alex Noren,35.4,3543
Austin Smotherman,Andrew Novak,43.3,4328
Austin Smotherman,Pontus Nyholm,53.9,5394
Austin Smotherman,Thorbjorn Olesen,50.3,5031
Austin Smotherman,John Parry,43.3,4330
Austin Smotherman,Matthieu Pavon,48.5,4851
Austin Smotherman,Taylor Pendrith,48.3,4831
Austin Smotherman,Marco Penge,36.8,3676
Austin Smotherman,Chandler Phillips,38.0,3804
Austin Smotherman,J.T. Poston,26.5,2653
Austin Smotherman,Aldrich Potgieter,50.2,5020
Austin Smotherman,Seamus Power,43.5,4348
Austin Smotherman,Andrew Putnam,36.6,3655
Austin Smotherman,Aaron Rai,23.3,2334
Austin Smotherman,Chad Ramey,58.5,5847
Austin Smotherman,Davis Riley,52.2,5223
Austin Smotherman,Patrick Rodgers,56.7,5667
Austin Smotherman,Kevin Roy,44.2,4416
Austin Smotherman,Marcelo Rozo,52.2,5220
Austin Smotherman,Adrien Saddier,45.4,4544
Austin Smotherman,Gordon Sargent,53.7,5366
Austin Smotherman,Adam Schenk,56.0,5602
Austin Smotherman,Matti Schmid,50.7,5068
Austin Smotherman,Ben Silverman,40.2,4024
Austin Smotherman,Webb Simpson,55.2,5524
Austin Smotherman,Alex Smalley,35.3,3527
Austin Smotherman,Jordan Smith,28.4,2837
Austin Smotherman,Brandt Snedeker,34.6,3460
Austin Smotherman,Jordan Spieth,43.4,4342
Austin Smotherman,Sam Stevens,47.5,4747
Austin Smotherman,Sepp Straka,44.2,4417
Austin Smotherman,Kevin Streelman,39.4,3942
Austin Smotherman,Jackson Suber,31.2,3117
Austin Smotherman,Adam Svensson,48.7,4865
Austin Smotherman,Jesper Svensson,46.0,4605
Austin Smotherman,Nick Taylor,32.4,3237
Austin Smotherman,Sahith Theegala,37.7,3767
Austin Smotherman,Justin Thomas,22.5,2251
Austin Smotherman,Davis Thompson,31.6,3157
Austin Smotherman,Alejandro Tosti,63.2,6320
Austin Smotherman,Erik van Rooyen,40.6,4056
Austin Smotherman,John VanDerLaan,52.6,5263
Austin Smotherman,Karl Vilips,51.7,5171
Austin Smotherman,Camilo Villegas,44.6,4456
Austin Smotherman,Danny Walker,68.2,6823
Austin Smotherman,Matt Wallace,31.3,3132
Austin Smotherman,Vince Whaley,56.3,5633
Austin Smotherman,Aaron Wise,36.6,3660
Austin Smotherman,Dylan Wu,49.6,4964
Austin Smotherman,Cameron Young,22.3,2232
Austin Smotherman,Kevin Yu,31.8,3177
Brandt Snedeker,Zach Bauchou,52.4,5243
Brandt Snedeker,Christiaan Bezuidenhout,43.3,4335
Brandt Snedeker,Daniel Berger,66.3,6628
Brandt Snedeker,Zac Blair,39.4,3937
Brandt Snedeker,Chandler Blanchet,60.6,6056
Brandt Snedeker,Keegan Bradley,42.2,4219
Brandt Snedeker,Michael Brennan,50.5,5051
Brandt Snedeker,Brian Campbell,64.3,6427
Brandt Snedeker,Rafael Campos,70.1,7011
Brandt Snedeker,Ricky Castillo,51.6,5157
Brandt Snedeker,Bud Cauley,38.0,3800
Brandt Snedeker,Davis Chatfield,51.6,5164
Brandt Snedeker,Luke Clanton,55.9,5587
Brandt Snedeker,Eric Cole,47.5,4748
Brandt Snedeker,Pierceson Coody,62.7,6266
Brandt Snedeker,Joel Dahmen,49.3,4926
Brandt Snedeker,Cam Davis,74.4,7440
Brandt Snedeker,Jason Day,62.8,6276
Brandt Snedeker,Zecheng Dou,59.2,5924
Brandt Snedeker,Adrien Dumont de Chassart,62.5,6253
Brandt Snedeker,Nick Dunlap,68.8,6877
Brandt Snedeker,Nico Echavarria,49.1,4908
Brandt Snedeker,Austin Eckroat,57.1,5710
Brandt Snedeker,Harris English,46.5,4652
Brandt Snedeker,Tony Finau,60.5,6052
Brandt Snedeker,Patrick Fishburn,53.3,5332
Brandt Snedeker,Steven Fisk,63.7,6371
Brandt Snedeker,Alex Fitzpatrick,35.9,3587
Brandt Snedeker,Brice Garnett,56.1,5609
Brandt Snedeker,Ryan Gerard,37.1,3706
Brandt Snedeker,Doug Ghim,40.0,3999
Brandt Snedeker,Lucas Glover,53.2,5321
Brandt Snedeker,Max Greyserman,61.3,6135
Brandt Snedeker,Ben Griffin,36.7,3670
Brandt Snedeker,Lanto Griffin,62.6,6257
Brandt Snedeker,Emiliano Grillo,40.3,4032
Brandt Snedeker,Harry Hall,64.2,6422
Brandt Snedeker,Brian Harman,41.5,4145
Brandt Snedeker,Garrick Higgo,68.2,6817
Brandt Snedeker,Joe Highsmith,67.2,6723
Brandt Snedeker,Kensei Hirata,72.2,7222
Brandt Snedeker,Ryo Hisatsune,48.7,4869
Brandt Snedeker,Lee Hodges,47.8,4777
Brandt Snedeker,Rico Hoey,55.4,5541
Brandt Snedeker,Tom Hoge,55.4,5536
Brandt Snedeker,Rasmus Hojgaard,64.5,6451
Brandt Snedeker,Billy Horschel,49.9,4985
Brandt Snedeker,Beau Hossler,51.0,5098
Brandt Snedeker,Mark Hubbard,57.5,5751
Brandt Snedeker,Mackenzie Hughes,51.0,5098
Brandt Snedeker,Sungjae Im,50.8,5080
Brandt Snedeker,Stephan Jaeger,65.2,6519
Brandt Snedeker,Ben James,45.8,4580
Brandt Snedeker,Takumi Kanaya,57.3,5731
Brandt Snedeker,Jeffrey Kang,63.6,6360
Brandt Snedeker,Johnny Keefer,52.2,5215
Brandt Snedeker,Michael Kim,49.3,4935
Brandt Snedeker,Tom Kim,34.9,3492
Brandt Snedeker,Chris Kirk,53.9,5393
Brandt Snedeker,Patton Kizzire,87.7,8771
Brandt Snedeker,Brooks Koepka,50.4,5036
Brandt Snedeker,Ben Kohles,33.5,3354
Brandt Snedeker,Jackson Koivun,36.5,3653
Brandt Snedeker,Matt Kuchar,43.6,4361
Brandt Snedeker,Christo Lamprecht,89.2,8922
Brandt Snedeker,Hank Lebioda,66.1,6610
Brandt Snedeker,Haotong Li,69.8,6981
Brandt Snedeker,David Lipsky,55.2,5516
Brandt Snedeker,Luke List,59.2,5923
Brandt Snedeker,Justin Lower,61.2,6119
Brandt Snedeker,Peter Malnati,74.5,7455
Brandt Snedeker,Hideki Matsuyama,37.9,3791
Brandt Snedeker,Denny McCarthy,49.2,4923
Brandt Snedeker,Matt McCarty,54.9,5486
Brandt Snedeker,Max McGreevy,49.1,4914
Brandt Snedeker,Maverick McNealy,48.0,4802
Brandt Snedeker,Mac Meissner,45.1,4507
Brandt Snedeker,Keith Mitchell,48.5,4851
Brandt Snedeker,Taylor Moore,61.5,6149
Brandt Snedeker,William Mouw,52.5,5247
Brandt Snedeker,Rasmus Neergaard-Petersen,49.1,4910
Brandt Snedeker,Alex Noren,50.9,5090
Brandt Snedeker,Andrew Novak,59.0,5897
Brandt Snedeker,Pontus Nyholm,69.0,6897
Brandt Snedeker,Thorbjorn Olesen,65.7,6569
Brandt Snedeker,John Parry,59.0,5899
Brandt Snedeker,Matthieu Pavon,64.0,6401
Brandt Snedeker,Taylor Pendrith,63.8,6383
Brandt Snedeker,Marco Penge,52.3,5231
Brandt Snedeker,Chandler Phillips,53.7,5366
Brandt Snedeker,J.T. Poston,40.9,4087
Brandt Snedeker,Aldrich Potgieter,65.6,6559
Brandt Snedeker,Seamus Power,59.2,5918
Brandt Snedeker,Andrew Putnam,52.1,5209
Brandt Snedeker,Aaron Rai,37.0,3701
Brandt Snedeker,Chad Ramey,72.9,7291
Brandt Snedeker,Davis Riley,67.4,6744
Brandt Snedeker,Patrick Rodgers,71.4,7137
Brandt Snedeker,Kevin Roy,59.8,5984
Brandt Snedeker,Marcelo Rozo,67.4,6741
Brandt Snedeker,Adrien Saddier,61.1,6109
Brandt Snedeker,Gordon Sargent,68.7,6872
Brandt Snedeker,Adam Schenk,70.8,7081
Brandt Snedeker,Matti Schmid,66.0,6603
Brandt Snedeker,Ben Silverman,55.9,5592
Brandt Snedeker,Webb Simpson,70.1,7012
Brandt Snedeker,Alex Smalley,50.7,5072
Brandt Snedeker,Jordan Smith,43.0,4303
Brandt Snedeker,Austin Smotherman,65.4,6540
Brandt Snedeker,Jordan Spieth,59.1,5912
Brandt Snedeker,Sam Stevens,63.0,6304
Brandt Snedeker,Sepp Straka,59.8,5985
Brandt Snedeker,Kevin Streelman,55.1,5509
Brandt Snedeker,Jackson Suber,46.2,4622
Brandt Snedeker,Adam Svensson,64.1,6415
Brandt Snedeker,Jesper Svensson,61.7,6167
Brandt Snedeker,Nick Taylor,47.6,4756
Brandt Snedeker,Sahith Theegala,53.3,5326
Brandt Snedeker,Justin Thomas,36.0,3599
Brandt Snedeker,Davis Thompson,46.7,4667
Brandt Snedeker,Alejandro Tosti,76.8,7683
Brandt Snedeker,Erik van Rooyen,56.3,5625
Brandt Snedeker,John VanDerLaan,67.8,6780
Brandt Snedeker,Karl Vilips,67.0,6697
Brandt Snedeker,Camilo Villegas,60.2,6023
Brandt Snedeker,Danny Walker,80.8,8080
Brandt Snedeker,Matt Wallace,46.4,4639
Brandt Snedeker,Vince Whaley,71.1,7108
Brandt Snedeker,Aaron Wise,52.1,5214
Brandt Snedeker,Dylan Wu,65.1,6507
Brandt Snedeker,Cameron Young,35.7,3574
Brandt Snedeker,Kevin Yu,46.9,4689
Jordan Spieth,Zach Bauchou,43.3,4327
Jordan Spieth,Christiaan Bezuidenhout,34.5,3453
Jordan Spieth,Daniel Berger,57.5,5752
Jordan Spieth,Zac Blair,30.8,3084
Jordan Spieth,Chandler Blanchet,51.5,5149
Jordan Spieth,Keegan Bradley,33.4,3345
Jordan Spieth,Michael Brennan,41.4,4138
Jordan Spieth,Brian Campbell,55.4,5538
Jordan Spieth,Rafael Campos,61.7,6168
Jordan Spieth,Ricky Castillo,42.4,4242
Jordan Spieth,Bud Cauley,29.6,2960
Jordan Spieth,Davis Chatfield,42.5,4249
Jordan Spieth,Luke Clanton,46.7,4670
Jordan Spieth,Eric Cole,38.4,3845
Jordan Spieth,Pierceson Coody,53.7,5368
Jordan Spieth,Joel Dahmen,40.2,4016
Jordan Spieth,Cam Davis,66.5,6647
Jordan Spieth,Jason Day,53.8,5379
Jordan Spieth,Zecheng Dou,50.1,5012
Jordan Spieth,Adrien Dumont de Chassart,53.5,5354
Jordan Spieth,Nick Dunlap,60.2,6022
Jordan Spieth,Nico Echavarria,40.0,3999
Jordan Spieth,Austin Eckroat,47.9,4794
Jordan Spieth,Harris English,37.5,3753
Jordan Spieth,Tony Finau,51.4,5145
Jordan Spieth,Patrick Fishburn,44.1,4415
Jordan Spieth,Steven Fisk,54.8,5478
Jordan Spieth,Alex Fitzpatrick,27.7,2768
Jordan Spieth,Brice Garnett,46.9,4692
Jordan Spieth,Ryan Gerard,28.7,2875
Jordan Spieth,Doug Ghim,31.4,3142
Jordan Spieth,Lucas Glover,44.0,4404
Jordan Spieth,Max Greyserman,52.3,5231
Jordan Spieth,Ben Griffin,28.4,2842
Jordan Spieth,Lanto Griffin,53.6,5358
Jordan Spieth,Emiliano Grillo,31.7,3172
Jordan Spieth,Harry Hall,55.3,5532
Jordan Spieth,Brian Harman,32.8,3276
Jordan Spieth,Garrick Higgo,59.6,5956
Jordan Spieth,Joe Highsmith,58.5,5855
Jordan Spieth,Kensei Hirata,64.0,6402
Jordan Spieth,Ryo Hisatsune,39.6,3962
Jordan Spieth,Lee Hodges,38.7,3873
Jordan Spieth,Rico Hoey,46.2,4624
Jordan Spieth,Tom Hoge,46.2,4619
Jordan Spieth,Rasmus Hojgaard,55.6,5563
Jordan Spieth,Billy Horschel,40.7,4074
Jordan Spieth,Beau Hossler,41.8,4184
Jordan Spieth,Mark Hubbard,48.4,4836
Jordan Spieth,Mackenzie Hughes,41.8,4184
Jordan Spieth,Sungjae Im,41.7,4166
Jordan Spieth,Stephan Jaeger,56.4,5635
Jordan Spieth,Ben James,36.8,3685
Jordan Spieth,Takumi Kanaya,48.2,4815
Jordan Spieth,Jeffrey Kang,54.7,5467
Jordan Spieth,Johnny Keefer,43.0,4299
Jordan Spieth,Michael Kim,40.3,4025
Jordan Spieth,Tom Kim,26.8,2683
Jordan Spieth,Chris Kirk,44.8,4475
Jordan Spieth,Patton Kizzire,82.4,8238
Jordan Spieth,Brooks Koepka,41.2,4123
Jordan Spieth,Ben Kohles,25.6,2560
Jordan Spieth,Jackson Koivun,28.3,2827
Jordan Spieth,Matt Kuchar,34.8,3477
Jordan Spieth,Christo Lamprecht,84.3,8432
Jordan Spieth,Hank Lebioda,57.3,5733
Jordan Spieth,Haotong Li,61.3,6135
Jordan Spieth,David Lipsky,46.0,4599
Jordan Spieth,Luke List,50.1,5011
Jordan Spieth,Justin Lower,52.1,5214
Jordan Spieth,Peter Malnati,66.6,6663
Jordan Spieth,Hideki Matsuyama,29.5,2951
Jordan Spieth,Denny McCarthy,40.1,4014
Jordan Spieth,Matt McCarty,45.7,4569
Jordan Spieth,Max McGreevy,40.0,4005
Jordan Spieth,Maverick McNealy,39.0,3896
Jordan Spieth,Mac Meissner,36.1,3615
Jordan Spieth,Keith Mitchell,39.4,3944
Jordan Spieth,Taylor Moore,52.5,5245
Jordan Spieth,William Mouw,43.3,4331
Jordan Spieth,Rasmus Neergaard-Petersen,40.0,4001
Jordan Spieth,Alex Noren,41.8,4176
Jordan Spieth,Andrew Novak,49.9,4985
Jordan Spieth,Pontus Nyholm,60.4,6043
Jordan Spieth,Thorbjorn Olesen,56.9,5688
Jordan Spieth,John Parry,49.9,4987
Jordan Spieth,Matthieu Pavon,55.1,5510
Jordan Spieth,Taylor Pendrith,54.9,5491
Jordan Spieth,Marco Penge,43.1,4315
Jordan Spieth,Chandler Phillips,44.5,4448
Jordan Spieth,J.T. Poston,32.2,3222
Jordan Spieth,Aldrich Potgieter,56.8,5678
Jordan Spieth,Seamus Power,50.1,5006
Jordan Spieth,Andrew Putnam,42.9,4293
Jordan Spieth,Aaron Rai,28.7,2870
Jordan Spieth,Chad Ramey,64.8,6479
Jordan Spieth,Davis Riley,58.8,5876
Jordan Spieth,Patrick Rodgers,63.1,6307
Jordan Spieth,Kevin Roy,50.7,5075
Jordan Spieth,Marcelo Rozo,58.7,5874
Jordan Spieth,Adrien Saddier,52.0,5204
Jordan Spieth,Gordon Sargent,60.2,6016
Jordan Spieth,Adam Schenk,62.4,6245
Jordan Spieth,Matti Schmid,57.2,5725
Jordan Spieth,Ben Silverman,46.8,4675
Jordan Spieth,Webb Simpson,61.7,6169
Jordan Spieth,Alex Smalley,41.6,4159
Jordan Spieth,Jordan Smith,34.2,3423
Jordan Spieth,Austin Smotherman,56.6,5658
Jordan Spieth,Brandt Snedeker,40.9,4088
Jordan Spieth,Sam Stevens,54.1,5407
Jordan Spieth,Sepp Straka,50.8,5075
Jordan Spieth,Kevin Streelman,45.9,4591
Jordan Spieth,Jackson Suber,37.2,3724
Jordan Spieth,Adam Svensson,55.2,5524
Jordan Spieth,Jesper Svensson,52.6,5265
Jordan Spieth,Nick Taylor,38.5,3852
Jordan Spieth,Sahith Theegala,44.1,4409
Jordan Spieth,Justin Thomas,27.8,2778
Jordan Spieth,Davis Thompson,37.7,3767
Jordan Spieth,Alejandro Tosti,69.2,6924
Jordan Spieth,Erik van Rooyen,47.1,4708
Jordan Spieth,John VanDerLaan,59.2,5916
Jordan Spieth,Karl Vilips,58.3,5826
Jordan Spieth,Camilo Villegas,51.1,5115
