265,1172,77.3,7734
265,1696,32.4,3239
265,283,78.1,7814
265,1563,57.4,5736
265,245,50.7,5070
265,4800,72.7,7271
265,241,63.6,6357
265,1041,47.9,4786
265,1684,42.5,4254
265,239,52.1,5206
265,196,47.2,4722
265,279,55.5,5549
201,275,45.7,4566
201,281,55.3,5531
201,186,55.7,5573
201,1307,69.8,6985
201,4516,45.0,4499
201,267,53.5,5351
201,1163,56.4,5639
201,4362,47.0,4704
201,229,51.5,5153
201,946,47.5,4747
201,295,43.9,4393
201,221,42.4,4238
201,265,39.1,3911
201,198,53.5,5352
201,1218,56.8,5679
201,961,57.3,5726
201,227,62.1,6209
201,257,41.6,4156
201,1169,43.9,4390
201,273,51.1,5112
201,1554,44.7,4471
201,65,49.4,4939
201,251,63.5,6354
201,4431,48.8,4878
201,1699,60.1,6009
201,1528,47.0,4697
201,289,39.9,3989
201,1078,51.0,5099
201,4607,51.1,5108
201,1044,44.6,4459
201,179,45.1,4506
201,217,33.7,3367
201,261,59.2,5923
201,1148,68.6,6862
201,4383,49.9,4990
201,235,53.0,5296
201,4728,51.3,5128
201,1037,55.0,5497
201,4363,49.2,4924
201,1690,59.5,5952
201,285,56.1,5615
201,211,55.4,5540
201,1719,62.6,6259
201,194,41.7,4168
201,1130,75.7,7571
201,77,72.9,7286
201,1479,48.6,4856
201,942,56.4,5639
201,253,44.6,4456
201,1693,35.5,3548
201,231,39.4,3936
201,1728,43.6,4363
201,1535,46.3,4628
201,1002,58.0,5799
201,287,54.9,5485
201,190,26.3,2630
201,1172,68.2,6821
201,1696,23.2,2317
201,283,69.2,6916
201,1563,46.4,4638
201,245,39.8,3978
201,4800,62.8,6284
201,241,52.8,5281
201,1041,37.1,3707
201,1684,32.1,3211
201,239,41.1,4110
201,196,36.5,3646
201,279,44.5,4450
198,275,42.2,4218
198,281,51.8,5180
198,186,52.2,5222
198,1307,66.7,6670
198,4516,41.5,4152
198,267,50.0,4998
198,1163,52.9,5289
198,4362,43.5,4354
198,229,48.0,4801
198,946,44.0,4396
198,295,40.5,4047
198,221,39.0,3895
198,265,35.8,3576
198,201,46.5,4648
198,1218,53.3,5330
198,961,53.8,5377
198,227,58.7,5869
198,257,38.1,3815
198,1169,40.5,4045
198,273,47.6,4760
198,1554,41.2,4124
198,65,45.9,4588
198,251,60.2,6017
198,4431,45.3,4526
198,1699,56.6,5664
198,1528,43.5,4347
198,289,36.5,3652
198,1078,47.5,4746
198,4607,47.6,4756
